address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,Hours_day,Hours_night,general_category,res_asian,res_latin,res_euro,res_fast,res_vegan,religion,recreation,bienestar,avg_rating_correction,Subcategoria
"Bamboo Express, 1548 W Pico Blvd, Los Angeles, CA 90015",0x80c2c795f7629543:0xf1693a3f5214552e,34.043804,-118.2762846,['Chinese restaurant'],4.0,48,75,0,Food,1,0,0,0,0,0,0,0,4.121951219512195,Comida asiática
"Mama Soul Food Restaurant, 5068 W Pico Blvd, Los Angeles, CA 90019",0x80c2b902312e6427:0x7b2d9fbb25229d06,34.0477195,-118.3486006,['Soul food restaurant' 'Barbecue restaurant' 'Breakfast restaurant'],3.5,18,89,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Bistro Natalie, 8657 W Pico Blvd, Los Angeles, CA 90035",0x80c2b942a7b21d27:0xaf36677df4aa6175,34.054322299999995,-118.3804295,['French restaurant' 'Bistro' 'Kosher restaurant'],4.0,1,29,3,Food,0,0,1,0,0,0,0,0,,Comida europea
"Chinese Express, 4400 S Broadway # 101, Los Angeles, CA 90037",0x80c2c81366872a91:0xcc4bad7848f21c55,34.0035514,-118.2777023,['Chinese restaurant'],3.0,14,70,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Nuevo Rinconcito, 2454 W Pico Blvd, Los Angeles, CA 90006",0x80c2c78574eb8257:0x6c2c255afb37b27a,34.047059,-118.2905655,['Latin American restaurant' 'Mexican restaurant'],4.0,1,0,0,Food,0,1,0,1,0,0,0,0,,Comida latina
"Italian Homemade Company ToGo, 615 N Western Ave, Los Angeles, CA 90004",0x80c2b96dfcb71ac5:0x81dab350bc26eb8a,34.0822209,-118.309484,['Italian restaurant'],4.6,8,0,0,Food,0,0,1,0,0,0,0,0,,Comida europea
"Anatra, 217 E 8th St #117, Los Angeles, CA 90014",0x80c2c634b8ee14d3:0x439d331cd470d5af,34.0415239,-118.2516759,['Italian restaurant' 'Californian restaurant'],4.2,18,0,0,Food,0,0,1,0,0,0,0,0,4.583333333333333,Comida europea
"Sbarro, 201 N Los Angeles St Suite 22A, Los Angeles, CA 90012",0x80c2c645f6fd40ad:0xeb6cb58d794bbf2a,34.05255,-118.241989,"['Pizza restaurant' 'Caterer' 'Fast food restaurant' 'Italian restaurant'
 'Pasta shop' 'Pizza delivery' 'Pizza Takeout']",4.0,68,40,0,Food,0,0,1,1,0,0,0,0,3.75,Comida europea
"California Chicken Mexican Grill, 830 San Julian St, Los Angeles, CA 90014",0x80c2c63305978ef1:0xbda68ac41ce00f4d,34.0387029,-118.2502391,['Mexican restaurant' 'Delivery Restaurant'],4.1,18,63,14,Food,0,1,0,0,0,0,0,0,4.0588235294117645,Comida latina
"The Arts District Los Angeles, 527 Molino St #108, Los Angeles, CA 90013",0x80c2c63c968a603d:0x2f3944a60e820c55,34.041039999999995,-118.2341025,"['Arts organization' 'Advertising service' 'Art studio' 'Design agency'
 'Event venue' 'Marketing agency' 'Media company' 'Publisher'
 'Social club' 'Tourist information center']",4.4,7,0,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"Moon Age Virtual Reality Arcade, 2208 East 4th St, Los Angeles, CA 90033",0x80c2c78de7b1796d:0xf6b2c21ad00650c0,34.0414079,-118.2140332,['Video arcade'],5.0,7,16,1,Other,0,0,0,0,0,0,3,0,,Juegos/Deporte
"Tempura House, 1816 Sawtelle Blvd, Los Angeles, CA 90025",0x80c2bb7153a55e83:0xc161ff7d969e1267,34.043581,-118.4456892,['Japanese restaurant' 'Restaurant'],4.5,46,54,0,Food,1,0,0,0,0,0,0,0,4.357142857142857,Comida asiática
"Community Baptist Church-E La, 1120 S McDonnell Ave, Los Angeles, CA 90022",0x80c2cf0e6fc1ae4f:0x55ba761b0ecde74,34.0193628,-118.1688719,['Baptist church' 'Church'],4.2,6,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Fantasy Island, 11434 W Pico Blvd, Los Angeles, CA 90064",0x80c2bb09f358bd87:0x6096a25d57ddb9a0,34.033624,-118.441105,['Cocktail bar' 'Adult entertainment club' 'Restaurant' 'Sports bar'],3.7,28,105,28,Food,0,0,0,0,0,0,3,0,3.9166666666666665,Juegos/Deporte
"Grand Park Restrooms, 205 N Spring St, Los Angeles, CA 90012",0x80c2c64ee1ccdb15:0xa8dd350b3a605e37,34.0539566,-118.2439506,['Public bathroom'],3.2,8,0,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"Kiku Teriyaki, 725 S Hill St, Los Angeles, CA 90014",0x80c2c7b570b7810d:0x386b12a7b2096ac6,34.0453135,-118.2552385,['Japanese restaurant' 'Asian restaurant' 'Sushi restaurant'],4.4,25,58,0,Food,1,0,0,0,0,0,0,0,4.388888888888889,Comida asiática
"Korean Presbyterian Hosanna Church (U.S.A.), 801 S Wilton Pl, Los Angeles, CA 90005",0x80c2b88ef8aed973:0x8e0d3fbb7da7a13c,34.057877399999995,-118.3144946,['Presbyterian church'],4.7,8,2,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Subway, 2806 E Washington Blvd, Los Angeles, CA 90023",0x80c2c8b98ff907a9:0x84022ce68b553980,34.0168397,-118.2194866,"['Sandwich shop' 'Caterer' 'Fast food restaurant' 'Takeout Restaurant'
 'Restaurant']",3.8,18,0,0,Food,0,0,0,1,0,0,0,0,4.0,Comida americana
"Modern Parking, Inc., 1627 Vine St, Los Angeles, CA 90028",0x80c2bf3b04aa90fb:0x5585a4ac3b7a16fd,34.1004873,-118.3269113,['Parking garage'],3.7,38,0,0,Auto,0,0,0,0,0,0,0,1,4.142857142857143,Bienestar general
"Saam at The Bazaar by José Andrés, 465 La Cienega Blvd, Los Angeles, CA 90048",0x80c2b94ea5264f3f:0xc88e803641d19567,34.0700441,-118.3768147,['Spanish restaurant' 'Restaurant'],4.5,8,0,0,Beauty,0,0,1,0,0,0,0,0,,Comida europea
"Frog Spot, 2825 Benedict St, Los Angeles, CA 90039",0x80c2c6d04dfb613b:0xd98403938f8310df,34.1011196,-118.2431251,"['Visitor center' 'Bicycle rack' 'Cafe' 'Community center' 'Hiking area'
 'Live music venue' 'Non-profit organization']",4.4,38,22,0,Food,0,0,0,0,0,0,1,0,4.5,Arte
"Cerveteca DTLA, 923 E 3rd St #109, Los Angeles, CA 90013",0x80c2c63ec6a474fb:0x5d7975e0a79bc65a,34.046635,-118.2341762,"['Latin American restaurant' 'Bar' 'Bar & grill' 'Californian restaurant'
 'Restaurant' 'Taco restaurant']",4.4,27,24,2,Food,0,1,0,1,0,0,0,0,4.461538461538462,Comida latina
"Mision Cristiana "" PACTO DE FE"" Inc., 950 W 42nd Pl, Los Angeles, CA 90037",0x80c2c80523b51379:0x9a8effec49664f0f,34.006225,-118.290203,['Christian church'],4.6,15,3,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"JabX Kickboxing Hollywood, 1411 N Highland Ave A, Los Angeles, CA 90028",0x80c2bf7530460ba7:0xa34ad6b0e63f72f4,34.0966768,-118.338989,"['Kickboxing school' 'Fitness center' 'Martial arts school'
 'Weight loss service']",4.9,8,0,0,Education,0,0,0,0,0,0,0,1,,Bienestar general
"Staples Center VIP Parking Entrance - SW LOT, 862 Chick Hearn Ct, Los Angeles, CA 90015",0x80c2c7b91d1ddb55:0x6436d2c06fe67734,34.0438913,-118.2685626,['Parking garage'],4.6,14,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Café Brio Pizza & Deli, 11645, 1st Floor, Wilshire Blvd, Los Angeles, CA 90025",0x80c2bb60d9c99f61:0x3e6b2faef33293c,34.050118,-118.460324,['Pizza restaurant' 'Pizza delivery'],4.3,18,40,5,Food,0,0,0,1,0,0,0,0,4.466666666666667,Comida americana
"Rincon De Los Sabores Restaurant, 1919 W 7th St, Los Angeles, CA 90057",0x80c2c7a1e94ddbfb:0xae5cead2133b5111,34.0559882,-118.2750503,['Latin American restaurant' 'Mexican restaurant'],3.0,8,56,0,Food,0,1,0,1,0,0,0,0,,Comida latina
"Vegan House, 2703 Sunset Blvd, Los Angeles, CA 90026",0x80c2c715e31dc6fd:0x1495c4b46701afaa,34.0809415,-118.2703395,['Thai restaurant' 'Restaurant' 'Vegetarian restaurant'],4.5,18,70,0,Food,1,0,0,0,1,0,0,0,,Comida asiática
"Ozu East Kitchen, 3224 Glendale Blvd, Los Angeles, CA 90039",0x80c2c0dbb11fc56b:0xe5398bf68b2fe2dd,34.1180163,-118.2604364,"['Pan-Asian restaurant' 'Japanese restaurant' 'Korean restaurant'
 'Ramen restaurant']",4.2,13,0,0,Food,1,0,0,0,0,0,0,0,3.9444444444444446,Comida asiática
"USC Care Medical Group Inc, 1400 S Grand Ave, Los Angeles, CA 90015",0x80c2c7c5e34ba1bd:0xdb8bc914d88fcb8e,34.0369351,-118.2653344,['Medical clinic'],1.5,6,0,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"medical Shop, Los Angeles, CA 90003",0x80c2c9bbce40d555:0xb04cbc3aba958b5b,33.9663151,-118.26937,['Pharmacy'],3.5,4,0,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Lien Hoa Deli, 721 N Broadway, Los Angeles, CA 90012",0x80c2c65af1fa4d45:0x3a886f32867f8665,34.0609565,-118.2391682,['Chinese takeaway' 'Chinese restaurant'],4.5,18,56,0,Food,1,0,0,0,0,0,0,0,4.588235294117647,Comida asiática
"Sabor De Mi Tierra, 1260 S Soto St #4, Los Angeles, CA 90023",0x80c2c8a5e9e0b235:0xb8e8d1824062b7cd,34.0270917,-118.2190148,['Salvadoran restaurant'],4.0,25,72,0,Food,0,1,0,0,0,0,0,0,4.5,Comida latina
"Mealtop Los Angeles, 450 S Western Ave #307, Los Angeles, CA 90020",0x80c2b9cff9a839a9:0x9d11f0d7c05967d1,34.0656323,-118.3088963,['Ice cream shop' 'Cafe' 'Coffee shop' 'Korean restaurant' 'Tea house'],3.8,18,0,0,Food,1,0,0,0,0,0,0,0,4.066666666666666,Comida asiática
"Rubenstaco, Los Angeles, CA 90064",0x80c2bbb208ea558d:0x17244ff5975d09b5,34.0262978,-118.4277299,['Mexican restaurant'],4.0,6,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Downtown Urgent Care, 269 San Pedro St, Los Angeles, CA 90012",0x80c2c64824336405:0x75e6b56fc8360ae1,34.047664999999995,-118.242703,"['Urgent care center' 'Doctor' 'Emergency care physician'
 'Emergency care service' 'Family practice physician'
 'General practitioner' 'Medical clinic' 'STD testing service'
 'Walk-in clinic']",4.0,108,76,0,Auto,0,0,0,0,0,0,0,1,3.761904761904762,Bienestar general
"Green Bowl 2 Go, 98 Gateway Plaza, Los Angeles, CA 90012",0x80c2c643dc2f58cd:0xd177d5ab6dc6395a,34.0554778,-118.2334293,['Salad shop'],3.2,18,25,0,Stores,0,0,0,1,1,0,0,0,,Comida vegana
"NHM Grill, 900 Exposition Blvd, 900 Exposition Blvd, Los Angeles, CA 90007",0x80c2c7fd3e7c4dc5:0x32e4b67c4a8e43cc,34.0170569,-118.2887707,['American restaurant'],3.6,15,56,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Sushi Del Rey, 358 W 38th St, Los Angeles, CA 90037",0x80c2c95e877c096f:0x984adacda0c3431,34.0147363,-118.2787715,['Japanese restaurant'],4.1,8,77,7,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Getty Publications, 1200 Getty Center Dr #500, Los Angeles, CA 90049",0x80c2bcc5816fbca5:0xa606cc8cacb12eac,34.0790007,-118.4751191,['Publisher' 'Book store'],3.9,8,0,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"Harvard Yard Bar, 1400 S Western Ave, Los Angeles, CA 90006",0x80c2b87b7b277507:0xd2f289908aaa4c2b,34.0461543,-118.3088617,['Karaoke bar' 'Cocktail bar' 'Live music bar'],4.0,73,30,12,Food,0,0,0,0,0,0,1,0,4.129032258064516,Arte
"Burninneed Publisher, 5711 S St Andrews Pl, Los Angeles, CA 90062",0x80c2b7e80dabc2b7:0x370295344255ee7a,33.9906084,-118.3116513,['Publisher'],5.0,2,40,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"BEST FCKN PIZZA HOLLYWOOD, 5907 Hollywood Blvd, Los Angeles, CA 90028",0x80c2bf2975d86b07:0x3df5e14f7606a2c6,34.101906,-118.3183243,['Pizza restaurant'],4.0,38,0,0,Food,0,0,0,1,0,0,0,0,3.1666666666666665,Comida americana
"Salaya Plant-Based Kitchen, 5185 Hollywood Blvd, Los Angeles, CA 90027",0x80c2bf85a38c5435:0xb86f855f54cd2180,34.1021189,-118.3032177,['Thai restaurant'],4.8,36,73,0,Food,1,0,0,0,0,0,0,0,4.965517241379311,Comida asiática
"Made in Havana, 8116 Beverly Blvd, Los Angeles, CA 90048",0x80c2bf8e7bc56fad:0xa83012d185bfdc4d,34.0758269,-118.3664771,"['Restaurant' 'Cuban restaurant' 'Family restaurant'
 'Latin American restaurant' 'Lunch restaurant' 'Delivery Restaurant'
 'Takeout Restaurant' 'Nuevo Latino restaurant' 'Sandwich shop']",4.0,8,0,0,Food,0,1,0,1,0,0,0,0,,Comida latina
"Jerry Moss Plaza, 135 N Grand Ave, Los Angeles, CA 90012",0x80c2c6526d3677bd:0x99724acbd98ba3c5,34.0571984,-118.248171,['Park'],4.3,8,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Lincoln Memorial Congregational Church UCC, 4126 S, Arlington Ave, Los Angeles, CA 90008",0x80c2b81e720700b1:0x43ee201a65fadc40,34.0100779,-118.3180363,['United Church of Christ'],5.0,8,0,0,Technology,0,0,0,0,0,1,0,0,,Protestante
"Botica Del Pueblo, 2035 W 7th St, Los Angeles, CA 90057",0x80c2c79f64db0b61:0x754dfcac00a9e51c,34.0565092,-118.2765683,['Pharmacy'],4.1,18,56,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"UCLA Parking Structure 32, 1070 Veteran Ave, Los Angeles, CA 90024",0x80c2bdce609a2159:0x31973aaf941248f5,34.0600313,-118.4477106,['Parking lot'],4.8,4,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"CrossFit Mindset, 5115 Hollywood Blvd, Los Angeles, CA 90027",0x80c2c0af1b0ad75d:0xcb3a140f387fa428,34.1022211,-118.3011192,['Gym' 'Physical fitness program' 'Yoga studio'],5.0,8,72,15,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Islamic Center of Los Angeles, 9642 S Western Ave, Los Angeles, CA 90047",0x80c2b6185a5ee4b3:0xcba97f24661eec51,33.9473985,-118.3087384,['Mosque' 'Place of worship'],4.5,8,0,0,Religion,0,0,0,0,0,5,0,0,,Musulmán
"CVS Pharmacy, 12015 Wilshire Blvd, Los Angeles, CA 90025",0x80c2bb5dab595741:0x28eebf3b2e739f88,34.045861599999995,-118.465912,['Pharmacy'],3.0,8,69,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"LM Fitness Center, 2985 Glendale Blvd, Los Angeles, CA 90039",0x80c2c1befa6d6c8b:0x8bee0ffbfd859959,34.1151984,-118.2642904,['Fitness center'],5.0,8,88,11,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Tacos Los Primos, 5008 Valley Blvd, Los Angeles, CA 90032",0x80c2c543b4ef3f33:0x7703a1eb9d9250f6,34.0693984,-118.1748967,['Taco restaurant'],5.0,1,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"YOLO Sandwich & Ice Cream, 1551 W 7th St, Los Angeles, CA 90017",0x80c2c7a3838da081:0x2ca59a799dba3ec2,34.0539991,-118.2705741,['Sandwich shop' 'Ice cream shop'],4.5,44,71,2,Stores,0,0,0,1,0,0,0,0,4.675675675675675,Comida americana
"Regular Guys Pizza, 1842 W Washington Blvd, Los Angeles, CA 90007",0x80c2c789e5f2283d:0xaac77a51742106e8,34.0396894,-118.2988073,['Pizza delivery'],4.3,18,76,34,Other,0,0,0,1,0,0,0,0,,Comida americana
"Angelus Temple Hispanic, 1115 Lemoyne St, Los Angeles, CA 90026",0x80c2c71baa08bacf:0x613330c1c35764e3,34.076153999999995,-118.260415,['Christian church' 'Church' 'Foursquare church' 'Hispanic church'],4.4,16,4,0,Beauty,0,0,0,0,0,1,0,0,,Protestante
"Torta Company, 735 S Figueroa St, Los Angeles, CA 90017",0x80c2c7b13a609f05:0xa9ccadef0b32d7eb,34.0490705,-118.2607099,['Mexican restaurant'],4.4,8,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"La Brea Tar Pits Museum Parking, Unnamed Road, Los Angeles, CA 90036",0x80c2b923a0668695:0x44a807c72bb245dc,34.0643569,-118.3548905,['Parking lot'],4.7,8,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Frozen Land, 10911 Lindbrook Dr, Los Angeles, CA 90024",0x80c2bd29a42444a5:0xf083746f16103a79,34.059703,-118.445098,['Frozen yogurt shop' 'Crêperie' 'Ice cream shop' 'Vegan restaurant'],4.4,16,77,0,Food,0,0,0,0,1,0,0,0,,Comida vegana
"Liliya China Bistro, 108 W 2nd St #102, Los Angeles, CA 90012",0x80c2c6493e0f5ee9:0x847dd76ea11422dd,34.0512249,-118.2450527,['Chinese restaurant'],4.3,47,72,5,Food,1,0,0,0,0,0,0,0,4.481481481481482,Comida asiática
"Reyna's Restaurant y pupuseria, 1682 E Vernon Ave, Los Angeles, CA 90011",0x80c2c8f25433ffff:0xbb712f238cbc754a,34.0054266,-118.291434,['Salvadoran restaurant'],4.1,28,83,18,Food,0,1,0,0,0,0,0,0,3.631578947368421,Comida latina
"Harmony Missionary Baptist Church, 4132 San Pedro St, Los Angeles, CA 90011",0x80c2c86e6f587c07:0x6f3f7684c494afd1,34.0083786,-118.2692722,['Baptist church'],5.0,8,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Academy Rd Parking, Academy Rd, Los Angeles, CA 90026",0x80c2c6e3ee5dc817:0x62da3b515f03cd05,34.0814402,-118.2477002,['Parking lot'],4.5,6,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"MedQuickRx, 5757 Wilshire Blvd Suite 320, Los Angeles, CA 90036",0x80c2db2a056d64dd:0xfea3d8e88ef4203f,34.0627533,-118.3529833,['Pharmacy'],5.0,78,45,0,Health,0,0,0,0,0,0,0,1,5.0,Bienestar general
"Hongkong Express, 934 S Los Angeles St # 3, Los Angeles, CA 90015",0x80c2c7cb7a51e57d:0x7c0eb716aaf083ff,34.039945,-118.255071,['Chinese restaurant'],4.0,4,60,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"San Antonio de Padua Catholic Church, 1401 East Cesar E Chavez Avenue, Los Angeles, CA 90033",0x80c2c66cd6b28169:0x24e06e14cdadc2ed,34.052732899999995,-118.2206829,['Catholic church'],4.7,33,17,2,Religion,0,0,0,0,0,2,0,0,4.823529411764706,Católico
"San Miguel Restaurant, 101 1/2 S Vermont Ave #2, Los Angeles, CA 90004",0x80c2c766eaab7e5b:0xfdd724a3cd00c314,34.0724667,-118.2922222,['Salvadoran restaurant'],4.2,35,68,0,Food,0,1,0,0,0,0,0,0,4.392857142857143,Comida latina
"Delicious Donuts, 3087 W Pico Blvd # 8, Los Angeles, CA 90006",0x80c2b87c8ebe4d3f:0xffa13e3f2ef241ce,34.0476347,-118.3087783,['Donut shop' 'Coffee shop' 'Ice cream shop' 'Sandwich shop'],4.5,28,77,28,Stores,0,0,0,1,0,0,0,0,4.090909090909091,Comida americana
"Theatre Unleashed, 520 N Western Ave, Los Angeles, CA 90004",0x80c2be1fcf866977:0xccba47ec26105277,34.0805831,-118.3088656,"['Performing arts theater' 'Non-profit organization'
 'Performing arts group']",4.9,7,0,0,Entertainment,0,0,0,0,0,0,1,0,,Arte
"Carl's Jr., 308 Westwood Plaza, Los Angeles, CA 90095",0x80c2bc8894233d21:0x88005a5f88d0e898,34.0703779,-118.4442056,['Fast food restaurant' 'Hamburger restaurant'],3.5,58,99,17,Food,0,0,0,1,0,0,0,0,3.7954545454545454,Comida americana
"ThirdEye Wellness, 4509 S Centinela Ave, Los Angeles, CA 90066",0x80c2ba6e1c3b6053:0xb66d111a1b68b73f,33.9925,-118.4232607,['Medical clinic'],4.3,36,70,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"La Cañada Taqueria, 3131 W Pico Blvd, Los Angeles, CA 90019",0x80c2b87cc7d983e7:0xa567a1be194dc354,34.0475651,-118.3104433,['Mexican restaurant'],4.4,14,70,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"L.A. Live Lot #4, 944 Georgia St, Los Angeles, CA 90015",0x80c2c7b99190655f:0x2dcab385eb144f07,34.0461978,-118.2662381,['Parking lot'],4.0,5,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Expo/Bundy, 12101 Exposition Blvd, Los Angeles, CA 90064",0x80c2bb13c5438283:0x12a68f8ebac432e0,34.0316713,-118.4530818,['Parking lot'],5.0,2,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"1236 S Fairfax Ave Parking, 1236S S Fairfax Ave, Los Angeles, CA 90019",0x80c2b9138445e277:0xbbe130296c04d641,34.0522889,-118.3661498,['Parking lot'],4.5,2,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Sbarro, 308 Westwood Plaza, Los Angeles, CA 90024",0x80c2bc8955e77519:0xeccfdabd36f3e337,34.070418,-118.4441451,['Pizza restaurant'],4.0,5,73,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Sepi's, 10968 Le Conte Ave, Los Angeles, CA 90024",0x80c2bc8470747893:0x47d7f9fd19acc6ef,34.0635146,-118.4476482,['Bar' 'Fast food restaurant' 'Takeout Restaurant' 'Sandwich shop'],4.7,88,82,5,Food,0,0,0,1,0,0,0,0,4.548780487804878,Comida americana
"Westwood Village Improvement Association, 10866 Wilshire Blvd #360, Los Angeles, CA 90024",0x80c2bb7e2ed5a7c1:0xd00ea2638ef53627,34.0588444,-118.4421313,"['Non-profit organization' 'Art museum' 'Fast food restaurant'
 'Fine dining restaurant' 'Jewelry store' 'Movie theater' 'Shopping mall'
 'University']",3.7,3,0,0,Food,0,0,0,1,0,0,1,0,,Comida americana
"Athena Parking Inc, 1127 Wilshire Blvd, Los Angeles, CA 90017",0x80c2c7a55f508793:0xf1dfaf90c3e44c1c,34.053193199999995,-118.2638542,['Parking garage'],2.8,8,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"CVS Pharmacy, 3010 S Sepulveda Blvd, Los Angeles, CA 90034",0x80c2bbb2033a9e11:0xd8dd393ab980c83b,34.0270132,-118.427309,['Pharmacy'],3.6,14,0,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"MOA Kitchen, 611 W 7th St, Los Angeles, CA 90017",0x80c2c7132913aa0b:0xadd4d6384a8b74cf,34.0477206,-118.2569107,['Pan-Asian restaurant' 'Buffet restaurant' 'Restaurant'],4.6,38,35,5,Food,1,0,0,0,0,0,0,0,4.470588235294118,Comida asiática
"CBCWLA Baptist Church, 1925 Sawtelle Blvd, Los Angeles, CA 90025",0x80c2bb747193d6ad:0xcd730c05aeb4fdf1,34.0417486,-118.444511,['Baptist church' 'Religious organization'],4.7,25,3,0,Religion,0,0,0,0,0,1,0,0,4.545454545454546,Protestante
"Lory's Restaurant, 4963 Sunset Blvd, Los Angeles, CA 90027",0x80c2c0aa5e85908b:0xcef7b1c87ea6e458,34.0982859,-118.2976954,['Mediterranean restaurant'],4.4,14,20,0,Food,0,0,1,0,0,0,0,0,,Comida europea
"Roberto's Cafe, 3112 N Broadway, Los Angeles, CA 90031",0x80c2c67f1c51d5bd:0x2a0ad4e85758075f,34.0733179,-118.2086012,['Italian restaurant'],4.1,7,70,0,Food,0,0,1,0,0,0,0,0,,Comida europea
"Ca’Brea, 3900 Wilshire Blvd, Los Angeles, CA 90010",0x80c2b8d6672763f3:0x14723c716da68e22,34.0615394,-118.3114105,['Italian restaurant' 'Bar' 'Restaurant'],4.0,48,18,0,Food,0,0,1,0,0,0,0,0,3.804347826086957,Comida europea
"China Wok Express, 425 Imperial Hwy, Los Angeles, CA 90061",0x80c2ca2573aa8e45:0x77944a65ffa91e5b,33.9312966,-118.2656319,['Chinese restaurant'],4.5,56,63,0,Food,1,0,0,0,0,0,0,0,4.381818181818182,Comida asiática
"Corporate Colocation Inc., 530 W 6th St, Los Angeles, CA 90014",0x80c2c7b4ed60c7a1:0x5ef21e55f12cc1c8,34.0472982,-118.2563496,"['Internet service provider' 'Cell phone store' 'Electronics store'
 'Pharmacy']",4.2,13,0,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Endeavor College Preparatory Charter School, 1263 S Soto St, Los Angeles, CA 90023",0x80c2c65d95cee05f:0xf7b2f59835ff39f0,34.0271735,-118.2198319,['Charter school' 'Public educational institution'],3.7,28,33,0,Food,0,0,0,0,0,0,2,1,,Club nocturno
"Go Veggie, 5462 S Centinela Ave, Los Angeles, CA 90066",0x80c2b0a0d386367d:0xbb8f8563d52a399b,33.9829896,-118.4106916,['Sandwich shop' 'Juice shop' 'Salad shop'],4.0,2,48,0,Stores,0,0,0,1,1,0,0,0,,Comida vegana
"Canton Chef Express, 4934 W Pico Blvd, Los Angeles, CA 90019",0x80c2b8fe77b355e1:0x39fe464f5a38716d,34.0475748,-118.3441789,"['Chinese restaurant' 'Asian restaurant' 'Chicken restaurant' 'Restaurant'
 'Seafood restaurant' 'Vegetarian restaurant']",3.9,48,54,0,Food,1,0,0,1,1,0,0,0,4.196078431372549,Comida asiática
"Ciccero's, 11651 W Pico Blvd Unit D, Los Angeles, CA 90064",0x80c2bb094c236a1b:0x398cf6a7acc8fe44,34.032139,-118.445528,['Pizza delivery' 'Takeout Restaurant'],4.3,73,66,2,Food,0,0,0,1,0,0,0,0,4.552238805970149,Comida americana
"Emmanuel Bible Church, 7502 San Pedro St, Los Angeles, CA 90003",0x80c2c9b127d430a1:0x8bf6cd127d71d062,33.9720044,-118.2694119,['Baptist church'],3.6,7,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Elisa Health Care, 8855 S Broadway, Los Angeles, CA 90003",0x80c2c9ea8252dcd9:0x5ac415b501898287,33.9566337,-118.2785624,['Medical clinic' 'Chiropractor'],4.9,8,45,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"KC's Mediterranean Grill, 505 Flower St, Los Angeles, CA 90071",0x80c2c7b3b03af0f3:0x1bbd919c7ba15bb7,34.051544,-118.256895,"['Lebanese restaurant' 'Takeout Restaurant' 'Mediterranean restaurant'
 'Middle Eastern restaurant' 'Sandwich shop']",3.8,8,27,0,Food,0,0,1,1,0,0,0,0,,Comida europea
"Pili's Tacos, 11924 CA-2, Los Angeles, CA 90025",0x80c2bb69b2f7615b:0x1cedee71a06cfcf8,34.0414052,-118.4608673,['Mexican restaurant' 'Latin American restaurant' 'Delivery Restaurant'],4.2,48,58,1,Food,0,1,0,1,0,0,0,0,4.115384615384615,Comida latina
"Subway, 1101 S Vermont Ave #112, Los Angeles, CA 90006",0x80c2c78476449a47:0xc2c0859f53b696b7,34.0502554,-118.2919465,"['Sandwich shop' 'Caterer' 'Fast food restaurant' 'Takeout Restaurant'
 'Restaurant']",3.9,76,89,0,Food,0,0,0,1,0,0,0,0,4.357142857142857,Comida americana
"Trujillo Family Restaurants, 4052 S Central Ave, Los Angeles, CA 90011",0x80c2c863b9f12661:0xbaea2c78d0cdac6d,34.0099782,-118.2563875,['Family restaurant' 'Mexican restaurant' 'Restaurant'],4.4,55,70,0,Food,0,1,0,0,0,0,0,0,4.232142857142857,Comida latina
